Feature Group,Model,Train Accuracy,Train Precision,Train Recall,Train F1-Score,Test Accuracy,Test Precision,Test Recall,Test F1-Score,Selected Features,Processing Time (s),Sumber,Jumlah Fitur
RGB_CLab_R/Gratio_G/Bratio,Bagging SVM,0.8304671449178926,0.8363819462138544,0.8304671449178926,0.829093457009016,0.7122871287128713,0.7294820397296606,0.7122871287128713,0.7074225653819295,"R, G, B, R/Gratio, G/Bratio, cL, ca, cb",11.42,Gabungan Fitur,8
rgb_CLab_R/Gratio_G/Bratio,Bagging SVM,0.8304671449178926,0.8363819462138544,0.8304671449178926,0.829093457009016,0.7122871287128713,0.7294820397296606,0.7122871287128713,0.7074225653819295,"r, g, b, R/Gratio, G/Bratio, cL, ca, cb",11.72,Gabungan Fitur,8
RGB_HSV_R/Gratio_G/Bratio,Bagging SVM,0.8304671449178926,0.8368319809472299,0.8304671449178926,0.8290573859070054,0.7122871287128713,0.7292930735200225,0.7122871287128713,0.7071761956248162,"R, G, B, R/Gratio, G/Bratio, H, S, V",11.74,Gabungan Fitur,8
rgb_HSV_R/Gratio_G/Bratio,Bagging SVM,0.8304671449178926,0.8368319809472299,0.8304671449178926,0.8290573859070054,0.7122871287128713,0.7292930735200225,0.7122871287128713,0.7071761956248162,"r, g, b, R/Gratio, G/Bratio, H, S, V",11.8,Gabungan Fitur,8
HSV_CLab_R/Gratio,Bagging SVM,0.8304671449178926,0.8364982004468077,0.8304671449178926,0.8291165820918536,0.7103168316831683,0.7251075367673672,0.7103168316831683,0.7057326751474171,"R/Gratio, H, S, V, cL, ca, cb",11.53,Gabungan Fitur,7
rgb_CLab_G/Bratio,Bagging SVM,0.8304671449178926,0.836562940850763,0.8304671449178926,0.8290461743285442,0.7103168316831683,0.7218852788821825,0.7103168316831683,0.705991105144088,"r, g, b, G/Bratio, cL, ca, cb",11.35,Gabungan Fitur,7
RGB_CLab_G/Bratio,Bagging SVM,0.8304671449178926,0.836562940850763,0.8304671449178926,0.8290461743285442,0.7103168316831683,0.7218852788821825,0.7103168316831683,0.705991105144088,"R, G, B, G/Bratio, cL, ca, cb",11.41,Gabungan Fitur,7
BAGGING SVM_MUTUAL_INFO_n_features-9,Bagging SVM,0.8304671449178926,0.8365285321961651,0.8304671449178926,0.8290577582392903,0.7103069306930693,0.7275691679742631,0.7103069306930693,0.7054635579728119,"G, g, R/Gratio, G/Bratio, H, S, cL, ca, cb",12.37,Algoritma,9
RGB_HSV_CLab,Bagging SVM,0.8304671449178926,0.8368683216219923,0.8304671449178926,0.8290518768436297,0.7103069306930693,0.7271084685937764,0.7103069306930693,0.7056067201335339,"R, G, B, H, S, V, cL, ca, cb",11.71,Gabungan Fitur,9
rgb_HSV_CLab,Bagging SVM,0.8304671449178926,0.8368683216219923,0.8304671449178926,0.8290518768436297,0.7103069306930693,0.7271084685937764,0.7103069306930693,0.7056067201335339,"r, g, b, H, S, V, cL, ca, cb",11.82,Gabungan Fitur,9
RGB_rgb_HSV_G/Bratio,Bagging SVM,0.8304671449178926,0.8366069702784582,0.8304671449178926,0.8290557539968931,0.7103069306930693,0.7266712653919931,0.7103069306930693,0.7055069416241981,"R, G, B, r, g, b, G/Bratio, H, S, V",13.22,Gabungan Fitur,10
RGB_rgb_CLab,Bagging SVM,0.8304671449178926,0.8366984173020409,0.8304671449178926,0.8290833944111018,0.7103069306930692,0.7250059742374593,0.7103069306930692,0.7059559216881759,"R, G, B, r, g, b, cL, ca, cb",11.8,Gabungan Fitur,9
HSV_CLab_G/Bratio,Bagging SVM,0.8304671449178926,0.8366315130537757,0.8304671449178926,0.8290259042832491,0.7093366336633663,0.7204372721258554,0.7093366336633663,0.7049744794897879,"G/Bratio, H, S, V, cL, ca, cb",11.52,Gabungan Fitur,7
BAGGING SVM_MUTUAL_INFO_n_features-8,Bagging SVM,0.8304671449178926,0.8363005647368155,0.8304671449178926,0.829082851813439,0.7093267326732673,0.7253990608497941,0.7093267326732673,0.7044915308900872,"g, R/Gratio, G/Bratio, H, S, cL, ca, cb",11.96,Algoritma,8
HSV_CLab_R/Gratio_G/Bratio,Bagging SVM,0.8304671449178926,0.8362071158046331,0.8304671449178926,0.8290998758829377,0.7093267326732673,0.7251774356783237,0.7093267326732673,0.7045105011070578,"R/Gratio, G/Bratio, H, S, V, cL, ca, cb",12.2,Gabungan Fitur,8
RGB_rgb_HSV_R/Gratio_G/Bratio,Bagging SVM,0.8304671449178926,0.8364456715666228,0.8304671449178926,0.8290877977986536,0.7093168316831682,0.7266037112981237,0.7093168316831682,0.7045097868796754,"R, G, B, r, g, b, R/Gratio, G/Bratio, H, S, V",13.59,Gabungan Fitur,11
HSV_R/Gratio_G/Bratio,Bagging SVM,0.8292545983515389,0.8350628426715255,0.8292545983515389,0.8278823887338376,0.7093069306930693,0.720879824666003,0.7093069306930693,0.7053735144115321,"R/Gratio, G/Bratio, H, S, V",11.73,Gabungan Fitur,5
BAGGING SVM_MUTUAL_INFO_n_features-5,Bagging SVM,0.8295853591012634,0.8350530631323947,0.8295853591012634,0.8283013711101782,0.7093069306930693,0.7202967977869675,0.7093069306930693,0.705100397187292,"R/Gratio, G/Bratio, H, cL, cb",12.09,Algoritma,5
HSV,Bagging SVM,0.8226408404528656,0.8293116858652511,0.8226408404528656,0.8212934825498273,0.7083465346534653,0.7139653304653408,0.7083465346534653,0.704587882044712,"H, S, V",10.79,Gabungan Fitur,3
rgb_HSV_CLab_R/Gratio,Bagging SVM,0.8304671449178926,0.8366678560192732,0.8304671449178926,0.8290824994224391,0.7083267326732673,0.7266037176221819,0.7083267326732673,0.7037917276407153,"r, g, b, R/Gratio, H, S, V, cL, ca, cb",12.2,Gabungan Fitur,10
RGB_HSV_CLab_R/Gratio,Bagging SVM,0.8304671449178926,0.8366678560192732,0.8304671449178926,0.8290824994224391,0.7083267326732673,0.7266037176221819,0.7083267326732673,0.7037917276407153,"R, G, B, R/Gratio, H, S, V, cL, ca, cb",12.56,Gabungan Fitur,10
BAGGING SVM_MUTUAL_INFO_n_features-12,Bagging SVM,0.8304671449178926,0.8364097766437724,0.8304671449178926,0.8290893524901775,0.7083267326732673,0.7264272957251584,0.7083267326732673,0.703425396014542,"R, G, r, g, R/Gratio, G/Bratio, H, S, V, cL, ca, cb",12.85,Algoritma,12
BAGGING SVM_MUTUAL_INFO_n_features-10,Bagging SVM,0.8304671449178926,0.8364140286585446,0.8304671449178926,0.8290803809597754,0.7083267326732673,0.7259556603179106,0.7083267326732673,0.7034222198827806,"R, G, g, R/Gratio, G/Bratio, H, S, cL, ca, cb",12.26,Algoritma,10
RGB_rgb_CLab_G/Bratio,Bagging SVM,0.8304671449178926,0.836495951371421,0.8304671449178926,0.8290471629421685,0.7083069306930693,0.723597446788151,0.7083069306930693,0.7036272444606229,"R, G, B, r, g, b, G/Bratio, cL, ca, cb",11.91,Gabungan Fitur,10
BAGGING SVM_MUTUAL_INFO_n_features-11,Bagging SVM,0.8304671449178926,0.8364097766437724,0.8304671449178926,0.8290893524901775,0.7073366336633662,0.7256171844720976,0.7073366336633662,0.7024980055494245,"R, G, r, R/Gratio, G/Bratio, H, S, V, cL, ca, cb",12.6,Algoritma,11
RGB_rgb_CLab_R/Gratio,Bagging SVM,0.8304671449178926,0.8368165428879332,0.8304671449178926,0.8290818637875121,0.7073366336633662,0.7248607970592091,0.7073366336633662,0.7029394801214426,"R, G, B, r, g, b, R/Gratio, cL, ca, cb",13.12,Gabungan Fitur,10
HSV_R/Gratio,Bagging SVM,0.8266088766276974,0.8345129022740257,0.8266088766276974,0.8253969175614264,0.7063465346534653,0.7181769336894789,0.7063465346534653,0.7032790557516915,"R/Gratio, H, S, V",11.91,Gabungan Fitur,4
CLab_R/Gratio_G/Bratio,Bagging SVM,0.8301365055928194,0.8355734072459221,0.8301365055928194,0.8288505018087216,0.7063366336633663,0.716097158175654,0.7063366336633663,0.7023556984106775,"R/Gratio, G/Bratio, cL, ca, cb",10.88,Gabungan Fitur,5
HSV_G/Bratio,Bagging SVM,0.8264991087430607,0.8329074139792476,0.8264991087430607,0.8252227162244807,0.7053861386138613,0.7106353157392087,0.7053861386138613,0.7006343804975333,"G/Bratio, H, S, V",11.45,Gabungan Fitur,4
RGB_HSV_CLab_G/Bratio,Bagging SVM,0.8304671449178926,0.8365585374063095,0.8304671449178926,0.8290385921992517,0.7053366336633663,0.7238783284918193,0.7053366336633663,0.7003611705480688,"R, G, B, G/Bratio, H, S, V, cL, ca, cb",12.7,Gabungan Fitur,10
rgb_HSV_CLab_G/Bratio,Bagging SVM,0.8304671449178926,0.8365585374063095,0.8304671449178926,0.8290385921992517,0.7053366336633663,0.7238783284918193,0.7053366336633663,0.7003611705480688,"r, g, b, G/Bratio, H, S, V, cL, ca, cb",14.31,Gabungan Fitur,10
RGB_rgb_CLab_R/Gratio_G/Bratio,Bagging SVM,0.8304671449178926,0.836436666539009,0.8304671449178926,0.8290686382286332,0.7043465346534654,0.7235243476275539,0.7043465346534654,0.6994579510078366,"R, G, B, r, g, b, R/Gratio, G/Bratio, cL, ca, cb",13.19,Gabungan Fitur,11
RGB_rgb_HSV_CLab,Bagging SVM,0.8304671449178926,0.8364686914315925,0.8304671449178926,0.8290320380961299,0.7043465346534654,0.7229625210879165,0.7043465346534654,0.6995456414876988,"R, G, B, r, g, b, H, S, V, cL, ca, cb",13.29,Gabungan Fitur,12
BAGGING SVM_MUTUAL_INFO_n_features-6,Bagging SVM,0.830026252009578,0.8354925147660156,0.830026252009578,0.828787100494466,0.7033663366336633,0.7163546075278178,0.7033663366336633,0.6987899188659781,"R/Gratio, G/Bratio, H, S, cL, ca",11.81,Algoritma,6
RGB_rgb_HSV_CLab_R/Gratio,Bagging SVM,0.8304671449178926,0.8363680552220986,0.8304671449178926,0.8290660240967117,0.7013861386138613,0.7225138157116014,0.7013861386138613,0.6970516967156557,"R, G, B, r, g, b, R/Gratio, H, S, V, cL, ca, cb",13.86,Gabungan Fitur,13
rgb_HSV_CLab_R/Gratio_G/Bratio,Bagging SVM,0.8304671449178926,0.8364089029012289,0.8304671449178926,0.8290498911304072,0.7003861386138615,0.7206835179137391,0.7003861386138615,0.6957163746441347,"r, g, b, R/Gratio, G/Bratio, H, S, V, cL, ca, cb",12.9,Gabungan Fitur,11
RGB_HSV_CLab_R/Gratio_G/Bratio,Bagging SVM,0.8304671449178926,0.8364089029012289,0.8304671449178926,0.8290498911304072,0.7003861386138615,0.7206835179137391,0.7003861386138615,0.6957163746441347,"R, G, B, R/Gratio, G/Bratio, H, S, V, cL, ca, cb",14.76,Gabungan Fitur,11
BAGGING SVM_MUTUAL_INFO_n_features-13,Bagging SVM,0.8304671449178926,0.8364711545776922,0.8304671449178926,0.8290333263042223,0.6993960396039604,0.7202613737384879,0.6993960396039604,0.6948761596933968,"R, G, r, g, b, R/Gratio, G/Bratio, H, S, V, cL, ca, cb",13.14,Algoritma,13
RGB_rgb_HSV_CLab_G/Bratio,Bagging SVM,0.8304671449178926,0.8361273733366927,0.8304671449178926,0.8290842888481273,0.6964356435643564,0.7175183396222267,0.6964356435643564,0.691520141299683,"R, G, B, r, g, b, G/Bratio, H, S, V, cL, ca, cb",13.56,Gabungan Fitur,13
BAGGING SVM_MUTUAL_INFO_n_features-7,Bagging SVM,0.8301365055928194,0.8352426726472494,0.8301365055928194,0.8288676921767901,0.6954356435643564,0.7082968767419281,0.6954356435643564,0.6905480690299143,"R/Gratio, G/Bratio, H, S, cL, ca, cb",11.89,Algoritma,7
BAGGING SVM_PCA_n_components-5,Bagging SVM,0.8304671449178926,0.8361311725007672,0.8304671449178926,0.8290909792258206,0.6934554455445544,0.7164099953125423,0.6934554455445544,0.6884830448588521,(tidak tersedia),12.52,Algoritma,1
BAGGING SVM_PCA_n_components-6,Bagging SVM,0.8304671449178926,0.8360600954933475,0.8304671449178926,0.8290939925491141,0.6924653465346534,0.716223726382472,0.6924653465346534,0.6876403882725615,(tidak tersedia),12.54,Algoritma,1
BAGGING SVM_PCA_n_components-7,Bagging SVM,0.8304671449178926,0.8360600954933475,0.8304671449178926,0.8290939925491141,0.6924653465346534,0.716223726382472,0.6924653465346534,0.6876403882725615,(tidak tersedia),12.7,Algoritma,1
BAGGING SVM_PCA_n_components-8,Bagging SVM,0.8304671449178926,0.8360600954933475,0.8304671449178926,0.8290939925491141,0.6924653465346534,0.716223726382472,0.6924653465346534,0.6876403882725615,(tidak tersedia),12.74,Algoritma,1
Full,Bagging SVM,0.8304671449178926,0.8360600954933475,0.8304671449178926,0.8290939925491141,0.6924653465346534,0.716223726382472,0.6924653465346534,0.6876403882725615,"R, G, B, r, g, b, R/Gratio, G/Bratio, H, S, V, cL, ca, cb",12.81,Gabungan Fitur,14
BAGGING SVM_PCA_n_components-10,Bagging SVM,0.8304671449178926,0.8360600954933475,0.8304671449178926,0.8290939925491141,0.6924653465346534,0.716223726382472,0.6924653465346534,0.6876403882725615,(tidak tersedia),12.96,Algoritma,1
BAGGING SVM_PCA_n_components-9,Bagging SVM,0.8304671449178926,0.8360600954933475,0.8304671449178926,0.8290939925491141,0.6924653465346534,0.716223726382472,0.6924653465346534,0.6876403882725615,(tidak tersedia),13.04,Algoritma,1
BAGGING SVM_PCA_n_components-11,Bagging SVM,0.8304671449178926,0.8360600954933475,0.8304671449178926,0.8290939925491141,0.6924653465346534,0.716223726382472,0.6924653465346534,0.6876403882725615,(tidak tersedia),13.21,Algoritma,1
BAGGING SVM_PCA_n_components-13,Bagging SVM,0.8304671449178926,0.8360600954933475,0.8304671449178926,0.8290939925491141,0.6924653465346534,0.716223726382472,0.6924653465346534,0.6876403882725615,(tidak tersedia),13.36,Algoritma,1
BAGGING SVM_PCA_n_components-12,Bagging SVM,0.8304671449178926,0.8360600954933475,0.8304671449178926,0.8290939925491141,0.6924653465346534,0.716223726382472,0.6924653465346534,0.6876403882725615,(tidak tersedia),13.58,Algoritma,1
BAGGING SVM_MUTUAL_INFO_n_features-14,Bagging SVM,0.8304671449178926,0.8360600954933475,0.8304671449178926,0.8290939925491141,0.6924653465346534,0.716223726382472,0.6924653465346534,0.6876403882725615,"R, G, B, r, g, b, R/Gratio, G/Bratio, H, S, V, cL, ca, cb",22.75,Algoritma,14
BAGGING SVM_PCA_n_components-14,Bagging SVM,0.8304671449178926,0.8360600954933475,0.8304671449178926,0.8290939925491141,0.6924653465346534,0.716223726382472,0.6924653465346534,0.6876403882725615,(tidak tersedia),23.06,Algoritma,1
BAGGING SVM_PCA_n_components-4,Bagging SVM,0.8304671449178926,0.8361311725007672,0.8304671449178926,0.8290909792258206,0.6924653465346534,0.7155866900598468,0.6924653465346534,0.687442979788101,(tidak tersedia),11.82,Algoritma,1
BAGGING SVM_PCA_n_components-3,Bagging SVM,0.8304671449178926,0.8361857568930956,0.8304671449178926,0.8290817096678029,0.6924554455445544,0.713928912506123,0.6924554455445544,0.6874360675312567,(tidak tersedia),11.87,Algoritma,1
R/Gratio_G/Bratio,Bagging SVM,0.6397713088120297,0.6448149393315913,0.6397713088120297,0.6379904005532836,0.5616336633663367,0.5715752024671132,0.5616336633663367,0.5580177189467608,"R/Gratio, G/Bratio",12.75,Gabungan Fitur,2
G/Bratio,Bagging SVM,0.5320780857646594,0.5367246327771379,0.5320780857646594,0.5198323073576211,0.516950495049505,0.5198722369529057,0.516950495049505,0.502379798689728,G/Bratio,11.99,Gabungan Fitur,1
R/Gratio,Bagging SVM,0.4124791756723283,0.4494292487765571,0.4124791756723283,0.3879184566458645,0.387,0.4119173531356517,0.387,0.3567869724353861,R/Gratio,13.12,Gabungan Fitur,1
