Feature Group,Model,Train Accuracy,Train Precision,Train Recall,Train F1-Score,Test Accuracy,Test Precision,Test Recall,Test F1-Score,Selected Features
BAGGING SVM_MUTUAL_INFO_n_features-12,Bagging SVM,0.6331261243896171,0.6721119459674016,0.6331261243896171,0.6421001663352119,0.5940325670498086,0.6329969617494062,0.5940325670498086,0.6025220923791552,"R, G, r, g, R/Gratio, G/Bratio, H, S, V, cL, ca, cb"
BAGGING SVM_MUTUAL_INFO_n_features-13,Bagging SVM,0.6331261243896171,0.6721119459674016,0.6331261243896171,0.6421001663352119,0.5940325670498086,0.6329969617494062,0.5940325670498086,0.6025220923791552,"R, G, r, g, b, R/Gratio, G/Bratio, H, S, V, cL, ca, cb"
BAGGING SVM_VARIANCE_threshold-0.001,Bagging SVM,0.6331261243896171,0.6721119459674016,0.6331261243896171,0.6421001663352119,0.5940325670498086,0.6329969617494062,0.5940325670498086,0.6025220923791552,"R, G, B, b, G/Bratio, H, S, cL, ca, cb"
BAGGING SVM_VARIANCE_threshold-0.005,Bagging SVM,0.6331261243896171,0.6721119459674016,0.6331261243896171,0.6421001663352119,0.5940325670498086,0.6329969617494062,0.5940325670498086,0.6025220923791552,"R, G, B, G/Bratio, H, S, cL, ca, cb"
BAGGING SVM_VARIANCE_threshold-0.01,Bagging SVM,0.6331261243896171,0.6721119459674016,0.6331261243896171,0.6421001663352119,0.5940325670498086,0.6329969617494062,0.5940325670498086,0.6025220923791552,"R, G, B, G/Bratio, H, cL, ca, cb"
BAGGING SVM_VARIANCE_threshold-0.02,Bagging SVM,0.6331261243896171,0.6721119459674016,0.6331261243896171,0.6421001663352119,0.5940325670498086,0.6329969617494062,0.5940325670498086,0.6025220923791552,"R, G, B, G/Bratio, H, cL, ca, cb"
BAGGING SVM_VARIANCE_threshold-0.05,Bagging SVM,0.6331261243896171,0.6721119459674016,0.6331261243896171,0.6421001663352119,0.5940325670498086,0.6329969617494062,0.5940325670498086,0.6025220923791552,"R, G, B, H, cL, ca, cb"
BAGGING SVM_PCA_n_components-3,Bagging SVM,0.6331261243896171,0.6721119459674016,0.6331261243896171,0.6421001663352119,0.5940325670498086,0.6329969617494062,0.5940325670498086,0.6025220923791552,"pca_component_0, pca_component_1, pca_component_2"
BAGGING SVM_PCA_n_components-4,Bagging SVM,0.6331261243896171,0.6721119459674016,0.6331261243896171,0.6421001663352119,0.5940325670498086,0.6329969617494062,0.5940325670498086,0.6025220923791552,"pca_component_0, pca_component_1, pca_component_2, pca_component_3"
BAGGING SVM_PCA_n_components-5,Bagging SVM,0.6331261243896171,0.6721119459674016,0.6331261243896171,0.6421001663352119,0.5940325670498086,0.6329969617494062,0.5940325670498086,0.6025220923791552,"pca_component_0, pca_component_1, pca_component_2, pca_component_3, pca_component_4"
BAGGING SVM_PCA_n_components-6,Bagging SVM,0.6331261243896171,0.6721119459674016,0.6331261243896171,0.6421001663352119,0.5940325670498086,0.6329969617494062,0.5940325670498086,0.6025220923791552,"pca_component_0, pca_component_1, pca_component_2, pca_component_3, pca_component_4, pca_component_5"
BAGGING SVM_PCA_n_components-7,Bagging SVM,0.6331261243896171,0.6721119459674016,0.6331261243896171,0.6421001663352119,0.5940325670498086,0.6329969617494062,0.5940325670498086,0.6025220923791552,"pca_component_0, pca_component_1, pca_component_2, pca_component_3, pca_component_4, pca_component_5, pca_component_6"
BAGGING SVM_PCA_n_components-8,Bagging SVM,0.6331261243896171,0.6721119459674016,0.6331261243896171,0.6421001663352119,0.5940325670498086,0.6329969617494062,0.5940325670498086,0.6025220923791552,"pca_component_0, pca_component_1, pca_component_2, pca_component_3, pca_component_4, pca_component_5, pca_component_6, pca_component_7"
BAGGING SVM_PCA_n_components-9,Bagging SVM,0.6331261243896171,0.6721119459674016,0.6331261243896171,0.6421001663352119,0.5940325670498086,0.6329969617494062,0.5940325670498086,0.6025220923791552,"pca_component_0, pca_component_1, pca_component_2, pca_component_3, pca_component_4, pca_component_5, pca_component_6, pca_component_7, pca_component_8"
BAGGING SVM_PCA_n_components-10,Bagging SVM,0.6331261243896171,0.6721119459674016,0.6331261243896171,0.6421001663352119,0.5940325670498086,0.6329969617494062,0.5940325670498086,0.6025220923791552,"pca_component_0, pca_component_1, pca_component_2, pca_component_3, pca_component_4, pca_component_5, pca_component_6, pca_component_7, pca_component_8, pca_component_9"
BAGGING SVM_PCA_n_components-11,Bagging SVM,0.6331261243896171,0.6721119459674016,0.6331261243896171,0.6421001663352119,0.5940325670498086,0.6329969617494062,0.5940325670498086,0.6025220923791552,"pca_component_0, pca_component_1, pca_component_2, pca_component_3, pca_component_4, pca_component_5, pca_component_6, pca_component_7, pca_component_8, pca_component_9, pca_component_10"
BAGGING SVM_PCA_n_components-12,Bagging SVM,0.6331261243896171,0.6721119459674016,0.6331261243896171,0.6421001663352119,0.5940325670498086,0.6329969617494062,0.5940325670498086,0.6025220923791552,"pca_component_0, pca_component_1, pca_component_2, pca_component_3, pca_component_4, pca_component_5, pca_component_6, pca_component_7, pca_component_8, pca_component_9, pca_component_10, pca_component_11"
BAGGING SVM_PCA_n_components-13,Bagging SVM,0.6331261243896171,0.6721119459674016,0.6331261243896171,0.6421001663352119,0.5940325670498086,0.6329969617494062,0.5940325670498086,0.6025220923791552,"pca_component_0, pca_component_1, pca_component_2, pca_component_3, pca_component_4, pca_component_5, pca_component_6, pca_component_7, pca_component_8, pca_component_9, pca_component_10, pca_component_11, pca_component_12"
